Dataset,PublishTime,StartTime,SettlementDate,SettlementPeriod,FuelType,Generation
FUELHH,2022-11-09T18:00:00Z,2022-11-09T17:30:00Z,2022-11-09,36,PS,1136
FUELHH,2022-11-09T18:00:00Z,2022-11-09T17:30:00Z,2022-11-09,36,WIND,13746
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,BIOMASS,1986
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,CCGT,14867
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,COAL,231
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTELEC,-950
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTEW,160
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTFR,-794
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTIFA2,-756
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTIRL,356
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTNED,-642
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTNEM,-324
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,INTNSL,1096
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,NPSHYD,583
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,NUCLEAR,4638
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,OCGT,0
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,OIL,0
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,OTHER,1176
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,PS,1526
FUELHH,2022-11-09T17:30:00Z,2022-11-09T17:00:00Z,2022-11-09,35,WIND,13654
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,BIOMASS,1991
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,CCGT,14841
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,COAL,229
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTELEC,-922
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTEW,258
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTFR,-508
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTIFA2,-1028
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTIRL,400
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTNED,-950
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTNEM,-950
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,INTNSL,1096
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,NPSHYD,583
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,NUCLEAR,4634
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,OCGT,0
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,OIL,0
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,OTHER,1052
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,PS,1546
FUELHH,2022-11-09T17:00:00Z,2022-11-09T16:30:00Z,2022-11-09,34,WIND,13156
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,BIOMASS,1985
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,CCGT,14491
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,COAL,227
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTELEC,-926
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTEW,144
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTFR,-518
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTIFA2,-1028
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTIRL,400
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTNED,-950
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTNEM,-950
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,INTNSL,1096
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,NPSHYD,568
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,NUCLEAR,4638
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,OCGT,0
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,OIL,0
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,OTHER,469
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,PS,1194
FUELHH,2022-11-09T16:30:00Z,2022-11-09T16:00:00Z,2022-11-09,33,WIND,12736
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,BIOMASS,1985
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,CCGT,13906
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,COAL,149
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTELEC,-1020
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTEW,72
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTFR,-926
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTIFA2,-1028
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTIRL,320
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTNED,-854
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTNEM,-802
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,INTNSL,1096
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,NPSHYD,524
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,NUCLEAR,4634
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,OCGT,0
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,OIL,0
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,OTHER,134
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,PS,936
FUELHH,2022-11-09T16:00:00Z,2022-11-09T15:30:00Z,2022-11-09,32,WIND,12847
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,BIOMASS,1976
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,CCGT,13256
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,COAL,43
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTELEC,-1026
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTEW,0
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTFR,-942
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTIFA2,-1028
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTIRL,172
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTNED,-850
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTNEM,-802
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,INTNSL,1096
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,NPSHYD,516
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,NUCLEAR,4637
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,OCGT,0
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,OIL,0
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,OTHER,136
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,PS,662
FUELHH,2022-11-09T15:30:00Z,2022-11-09T15:00:00Z,2022-11-09,31,WIND,12974
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,BIOMASS,1950
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,CCGT,12633
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,COAL,18
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTELEC,-1026
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTEW,0
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTFR,-1026
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTIFA2,-1028
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTIRL,204
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTNED,-758
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTNEM,-766
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,INTNSL,1096
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,NPSHYD,506
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,NUCLEAR,4632
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,OCGT,0
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,OIL,0
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,OTHER,168
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,PS,66
FUELHH,2022-11-09T15:00:00Z,2022-11-09T14:30:00Z,2022-11-09,30,WIND,13019
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,BIOMASS,1954
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,CCGT,11568
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,COAL,1
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTELEC,-1026
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTEW,0
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTFR,-1030
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTIFA2,-1028
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTIRL,306
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTNED,-680
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTNEM,-762
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,INTNSL,1096
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,NPSHYD,494
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,NUCLEAR,4636
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,OCGT,0
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,OIL,0
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,OTHER,157
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,PS,-12
FUELHH,2022-11-09T14:30:00Z,2022-11-09T14:00:00Z,2022-11-09,29,WIND,13296
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,BIOMASS,1957
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,CCGT,10359
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,COAL,0
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTELEC,-1024
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTEW,0
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTFR,-1030
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTIFA2,-1028
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTIRL,214
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTNED,-104
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTNEM,-420
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,INTNSL,1096
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,NPSHYD,494
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,NUCLEAR,4632
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,OCGT,0
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,OIL,0
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,OTHER,147
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,PS,34
FUELHH,2022-11-09T14:00:00Z,2022-11-09T13:30:00Z,2022-11-09,28,WIND,13623
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,BIOMASS,1945
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,CCGT,10103
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,COAL,0
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTELEC,-1024
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTEW,0
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTFR,-1030
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTIFA2,-1028
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTIRL,222
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTNED,-102
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTNEM,-414
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,INTNSL,1096
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,NPSHYD,499
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,NUCLEAR,4638
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,OCGT,0
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,OIL,0
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,OTHER,167
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,PS,-14
FUELHH,2022-11-09T13:30:00Z,2022-11-09T13:00:00Z,2022-11-09,27,WIND,13978
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,BIOMASS,1905
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,CCGT,9644
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,COAL,0
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTELEC,-1024
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTEW,-44
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTFR,-1030
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTIFA2,-1028
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTIRL,68
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTNED,0
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTNEM,0
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,INTNSL,1096
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,NPSHYD,487
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,NUCLEAR,4633
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,OCGT,0
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,OIL,0
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,OTHER,137
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,PS,-8
FUELHH,2022-11-09T13:00:00Z,2022-11-09T12:30:00Z,2022-11-09,26,WIND,14154
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,BIOMASS,1846
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,CCGT,9620
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,COAL,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTELEC,-1024
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTEW,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTFR,-1030
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTIFA2,-1028
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTIRL,54
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTNED,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTNEM,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,INTNSL,1096
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,NPSHYD,486
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,NUCLEAR,4635
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,OCGT,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,OIL,0
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,OTHER,127
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,PS,2
FUELHH,2022-11-09T12:30:00Z,2022-11-09T12:00:00Z,2022-11-09,25,WIND,14112
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,BIOMASS,1658
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,CCGT,9441
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,COAL,0
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTELEC,-1024
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTEW,0
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTFR,-1030
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTIFA2,-1028
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTIRL,-30
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTNED,260
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTNEM,0
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,INTNSL,1096
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,NPSHYD,481
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,NUCLEAR,4632
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,OCGT,0
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,OIL,0
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,OTHER,146
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,PS,6
FUELHH,2022-11-09T12:00:00Z,2022-11-09T11:30:00Z,2022-11-09,24,WIND,14282
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,BIOMASS,1591
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,CCGT,9656
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,COAL,0
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTELEC,-1024
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTEW,0
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTFR,-1032
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTIFA2,-1028
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTIRL,-70
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTNED,284
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTNEM,0
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,INTNSL,1096
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,NPSHYD,481
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,NUCLEAR,4635
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,OCGT,0
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,OIL,0
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,OTHER,125
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,PS,-10
FUELHH,2022-11-09T11:30:00Z,2022-11-09T11:00:00Z,2022-11-09,23,WIND,14351
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,BIOMASS,1584
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,CCGT,9626
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,COAL,0
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTELEC,-1024
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTEW,-20
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTFR,-1030
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTIFA2,-1028
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTIRL,-206
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTNED,770
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTNEM,100
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,INTNSL,1096
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,NPSHYD,479
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,NUCLEAR,4636
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,OCGT,0
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,OIL,0
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,OTHER,123
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,PS,-8
FUELHH,2022-11-09T11:00:00Z,2022-11-09T10:30:00Z,2022-11-09,22,WIND,14299
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,BIOMASS,1652
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,CCGT,9649
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,COAL,0
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTELEC,-1020
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTEW,0
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTFR,-1016
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTIFA2,-998
FUELHH,2022-11-09T10:30:00Z,2022-11-09T10:00:00Z,2022-11-09,21,INTIRL,-254
